seed,n,op,wrong,sim
25,9,+,0,0.9013032569427504
25,9,-,0,0.882004591124917
25,10,+,0,0.9013032569427504
25,10,-,0,0.8999999999999998
25,11,+,0,0.8889566369846305
25,11,-,0,0.8999999999999998
25,12,+,0,0.9013032569427504
25,12,-,0,0.9249999999999998
25,13,+,0,0.9013032569427504
25,13,-,0,0.9249999999999998
25,14,+,0,0.8999999999999998
25,14,-,0,0.9249999999999998
25,15,+,0,0.8999999999999998
25,15,-,0,0.8944271909999159
25,16,+,0,0.9624999999999998
25,16,-,0,0.9693433955458752
25,17,+,0,0.9624999999999998
25,17,-,0,0.9693433955458752
25,18,+,0,0.9124999999999999
25,18,-,0,0.9570732259820034
25,19,+,0,0.9124999999999999
25,19,-,0,0.9570732259820034
25,20,+,0,0.9068497908749147
25,20,-,0,0.9213644254408567
25,21,+,0,0.9068497908749147
25,21,-,0,0.9213644254408567
25,22,+,0,0.8874999999999998
25,22,-,0,0.9216353751380653
25,23,+,0,0.9124999999999999
25,23,-,0,0.9365570123773326
25,24,+,0,0.9124999999999999
25,24,-,0,0.9365570123773326
25,25,+,0,0.8749999999999999
25,25,-,0,0.7999999999999998
25,26,+,0,0.9249999999999998
25,26,-,0,0.9081292832965595
25,27,+,0,0.9249999999999998
25,27,-,0,0.9204013006384049
25,28,+,0,0.8944271909999159
25,28,-,0,0.9204013006384049
25,29,+,0,0.9124999999999999
25,29,-,0,0.9124999999999999
25,30,+,0,0.9124999999999999
25,30,-,0,0.9249999999999998
25,31,+,0,0.8957223781626442
25,31,-,0,0.9249999999999998
25,32,+,0,0.8957223781626442
25,32,-,0,0.8874999999999998
25,33,+,0,0.8198915917499229
25,33,-,0,0.8874999999999998
25,34,+,0,0.8198915917499229
25,34,-,0,0.8222251619036417
25,35,+,0,0.8695819912499182
25,35,-,0,0.8835852486128687
25,36,+,0,0.8749999999999999
25,36,-,0,0.8835852486128687
25,37,+,0,0.8499999999999999
25,37,-,0,0.839570157152151
25,38,+,0,0.8624999999999998
25,38,-,0,0.8624999999999998
25,39,+,0,0.9124999999999999
25,39,-,0,0.9124999999999999
25,40,+,0,0.9499999999999998
25,40,-,0,0.9499999999999998
25,41,+,0,0.9499999999999998
25,41,-,0,0.9499999999999998
25,42,+,0,0.8624999999999998
25,42,-,0,0.8624999999999998
25,43,+,0,0.8249999999999998
25,43,-,0,0.8624999999999998
25,44,+,0,0.8124999999999999
25,44,-,0,0.8374999999999998
25,45,+,0,0.9124999999999999
25,45,-,0,0.8499999999999999
25,46,+,0,0.9124999999999999
25,46,-,0,0.8874999999999998
25,47,+,0,0.9249999999999998
25,47,-,0,0.9249999999999998
25,48,+,0,0.9249999999999998
25,48,-,0,0.9249999999999998
25,49,+,0,0.9249999999999998
25,49,-,0,0.8999999999999998
25,50,+,0,0.8874999999999998
25,50,-,0,0.8749999999999999
25,51,+,0,0.7749999999999999
25,51,-,0,0.7749999999999999
25,52,+,0,0.7976811272199509
25,52,-,0,0.7976811272199509
25,53,+,0,0.8695819912499182
25,53,-,0,0.8874999999999998
25,54,+,0,0.9249999999999998
25,54,-,0,0.9249999999999998
25,55,+,0,0.9624999999999998
25,55,-,0,0.9624999999999998
25,56,+,0,0.9624999999999998
25,56,-,0,0.9624999999999998
25,57,+,0,0.9499999999999998
25,57,-,0,0.9249999999999998
25,58,+,0,0.8124943438717154
25,58,-,0,0.8749999999999999
25,59,+,0,0.7713082944663331
25,59,-,0,0.7249999999999999
25,60,+,0,0.9499999999999998
25,60,-,0,0.9589266029707681
25,61,+,0,0.9499999999999998
25,61,-,0,0.9589266029707681
25,62,+,0,0.8874999999999998
25,62,-,0,0.8783100656536799
25,63,+,0,0.9042052915695226
25,63,-,0,0.8999999999999998
25,64,+,0,0.9042052915695226
25,64,-,0,0.8999999999999998
25,65,+,0,0.8499999999999999
25,65,-,0,0.8499999999999999
25,66,+,0,0.8874999999999998
25,66,-,0,0.8874999999999998
25,67,+,0,0.8944271909999159
25,67,-,0,0.9068497908749147
25,68,+,0,0.8944271909999159
25,68,-,0,0.9068497908749147
25,69,+,0,0.8749999999999999
25,69,-,0,0.8944271909999159
25,70,+,0,0.8749999999999999
25,70,-,0,0.8749999999999999
25,71,+,0,0.8499999999999999
25,71,-,0,0.8499999999999999
25,72,+,0,0.9249999999999998
25,72,-,0,0.8624999999999998
25,73,+,0,0.9499999999999998
25,73,-,0,0.9374999999999999
25,74,+,0,0.9499999999999998
25,74,-,0,0.9374999999999999
25,75,+,0,0.8374999999999998
25,75,-,0,0.8374999999999998
25,76,+,0,0.8874999999999998
25,76,-,0,0.8874999999999998
25,77,+,0,0.8874999999999998
25,77,-,0,0.8874999999999998
25,78,+,0,0.9374999999999999
25,78,-,0,0.9192723907499135
25,79,+,0,0.9374999999999999
25,79,-,0,0.9192723907499135
25,80,+,0,0.9249999999999998
25,80,-,0,0.8999999999999998
25,81,+,0,0.9249999999999998
25,81,-,0,0.8624999999999998
26,0,+,0,0.982472940072843
26,0,-,0,0.9874999999999998
26,1,+,0,0.982472940072843
26,1,-,0,0.9874999999999998
26,2,+,0,0.8027550894033749
26,2,-,0,0.8522052878384301
26,3,+,0,0.8025302972777915
26,3,-,0,0.8522052878384301
26,4,+,0,0.8624999999999998
26,4,-,0,0.7874999999999999
26,5,+,0,0.8624999999999998
26,5,-,0,0.8944271909999159
26,6,+,0,0.9499999999999998
26,6,-,0,0.907992547726516
26,7,+,0,0.9499999999999998
26,7,-,0,0.907992547726516
26,8,+,0,0.9192723907499135
26,8,-,0,0.9249999999999998
26,9,+,0,0.9192723907499135
26,9,-,0,0.9249999999999998
26,10,+,0,0.8749999999999999
26,10,-,0,0.8749999999999999
26,11,+,0,0.8695819912499182
26,11,-,0,0.8695819912499182
26,12,+,0,0.9124999999999999
26,12,-,0,0.9249999999999998
26,13,+,0,0.9124999999999999
26,13,-,0,0.9249999999999998
26,14,+,0,0.9068497908749147
26,14,-,0,0.882004591124917
26,15,+,0,0.9068497908749147
26,15,-,0,0.8874999999999998
26,16,+,0,0.8999999999999998
26,16,-,0,0.8874999999999998
26,17,+,0,0.8447367914999205
26,17,-,0,0.8447367914999205
26,18,+,0,0.8874999999999998
26,18,-,0,0.8571593913749194
26,19,+,0,0.8874999999999998
26,19,-,0,0.8571593913749194
26,20,+,0,0.8624999999999998
26,20,-,0,0.9249999999999998
26,21,+,0,0.9374999999999999
26,21,-,0,0.9249999999999998
26,22,+,0,0.9624999999999998
26,22,-,0,0.9689627902499088
26,23,+,0,0.9624999999999998
26,23,-,0,0.9689627902499088
26,24,+,0,0.8749999999999999
26,24,-,0,0.882004591124917
26,25,+,0,0.9374999999999999
26,25,-,0,0.9374999999999999
26,26,+,0,0.9374999999999999
26,26,-,0,0.9374999999999999
26,27,+,0,0.8999999999999998
26,27,-,0,0.9124999999999999
26,28,+,0,0.8499999999999999
26,28,-,0,0.8249999999999998
26,29,+,0,0.9249999999999998
26,29,-,0,0.9249999999999998
26,30,+,0,0.9249999999999998
26,30,-,0,0.9249999999999998
26,31,+,0,0.8999999999999998
26,31,-,0,0.8749999999999999
26,32,+,0,0.8999999999999998
26,32,-,0,0.9249999999999998
26,33,+,0,0.9624999999999998
26,33,-,0,0.9374999999999999
26,34,+,0,0.9624999999999998
26,34,-,0,0.9374999999999999
26,35,+,0,0.9124999999999999
26,35,-,0,0.9316949906249123
26,36,+,0,0.9068497908749147
26,36,-,0,0.882004591124917
26,37,+,0,0.9124999999999999
26,37,-,0,0.9192723907499135
26,38,+,0,0.9124999999999999
26,38,-,0,0.9192723907499135
26,39,+,0,0.8249999999999998
26,39,-,0,0.8249999999999998
26,40,+,0,0.8374999999999998
26,40,-,0,0.7874999999999999
26,41,+,0,0.8874999999999998
26,41,-,0,0.8999999999999998
26,42,+,0,0.8874999999999998
26,42,-,0,0.8999999999999998
26,43,+,0,0.9624999999999998
26,43,-,0,0.9013032569427504
26,44,+,0,0.9749999999999999
26,44,-,0,0.9068497908749147
26,45,+,0,0.9749999999999999
26,45,-,0,0.9068497908749147
26,46,+,0,0.8999999999999998
26,46,-,0,0.9249999999999998
26,47,+,0,0.882004591124917
26,47,-,0,0.9249999999999998
26,48,+,0,0.8624999999999998
26,48,-,0,0.8624999999999998
26,49,+,0,0.8624999999999998
26,49,-,0,0.8624999999999998
26,50,+,0,0.8499999999999999
26,50,-,0,0.8499999999999999
26,51,+,0,0.8499999999999999
26,51,-,0,0.8874999999999998
26,52,+,0,0.8624999999999998
26,52,-,0,0.8874999999999998
26,53,+,0,0.8874999999999998
26,53,-,0,0.8874999999999998
26,54,+,0,0.8999999999999998
26,54,-,0,0.8999999999999998
26,55,+,0,0.8874999999999998
26,55,-,0,0.8874999999999998
26,56,+,0,0.8874999999999998
26,56,-,0,0.8874999999999998
26,57,+,0,0.8874999999999998
26,57,-,0,0.8874999999999998
26,58,+,0,0.9374999999999999
26,58,-,0,0.9249999999999998
26,59,+,0,0.9374999999999999
26,59,-,0,0.9249999999999998
26,60,+,0,0.9013032569427504
26,60,-,0,0.9124999999999999
26,61,+,0,0.8642633970683907
26,61,-,0,0.9124999999999999
26,62,+,0,0.8499999999999999
26,62,-,0,0.8499999999999999
26,63,+,0,0.8999999999999998
26,63,-,0,0.8624999999999998
26,64,+,0,0.9124999999999999
26,64,-,0,0.9499999999999998
26,65,+,0,0.9124999999999999
26,65,-,0,0.9499999999999998
26,66,+,0,0.9124999999999999
26,66,-,0,0.8624999999999998
26,67,+,0,0.9124999999999999
26,67,-,0,0.8624999999999998
26,68,+,0,0.8519167771102709
26,68,-,0,0.8519167771102709
26,69,+,0,0.8999999999999998
26,69,-,0,0.9249999999999998
26,70,+,0,0.9624999999999998
26,70,-,0,0.9249999999999998
26,71,+,0,0.9624999999999998
26,71,-,0,0.9249999999999998
26,72,+,0,0.9249999999999998
26,72,-,0,0.9124999999999999
26,73,+,0,0.8571593913749194
26,73,-,0,0.8571593913749194
26,74,+,0,0.8499999999999999
26,74,-,0,0.8499999999999999
26,75,+,0,0.8624999999999998
26,75,-,0,0.8624999999999998
26,76,+,0,0.8874999999999998
26,76,-,0,0.8624999999999998
26,77,+,0,0.9813853901249077
26,77,-,0,0.9749999999999999
26,78,+,0,0.9813853901249077
26,78,-,0,0.9749999999999999
26,79,+,0,0.9749999999999999
26,79,-,0,0.9499999999999998
26,80,+,0,0.9999999999999998
26,80,-,1,0.9999999999999998
26,81,+,0,0.9999999999999998
26,81,-,0,0.9999999999999998
27,0,+,0,0.9449453353220957
27,0,-,0,0.9249999999999998
27,1,+,0,0.9449453353220957
27,1,-,0,0.9249999999999998
27,2,+,0,0.9212290401744669
27,2,-,0,0.8999999999999998
27,3,+,0,0.9124999999999999
27,3,-,0,0.9124999999999999
27,4,+,0,0.8874999999999998
27,4,-,0,0.8874999999999998
27,5,+,0,0.8874999999999998
27,5,-,0,0.8874999999999998
27,6,+,0,0.8874999999999998
27,6,-,0,0.8874999999999998
27,7,+,0,0.8749999999999999
27,7,-,0,0.8874999999999998
27,8,+,0,0.8749999999999999
27,8,-,0,0.8749999999999999
27,9,+,0,0.9068497908749147
27,9,-,0,0.8999999999999998
27,10,+,0,0.9068497908749147
27,10,-,0,0.8999999999999998
27,11,+,0,0.8624999999999998
27,11,-,0,0.8624999999999998
27,12,+,0,0.8749999999999999
27,12,-,0,0.8749999999999999
27,13,+,0,0.882004591124917
27,13,-,0,0.8374999999999998
27,14,+,0,0.882004591124917
27,14,-,0,0.9124999999999999
27,15,+,0,0.9057894597833126
27,15,-,0,0.9515025711248198
27,16,+,0,0.9057894597833126
27,16,-,0,0.9515025711248198
27,17,+,0,0.8624999999999998
27,17,-,0,0.8624999999999998
27,18,+,0,0.8749999999999999
27,18,-,0,0.8749999999999999
27,19,+,0,0.882004591124917
27,19,-,0,0.882004591124917
27,20,+,0,0.9647058823529412
27,20,-,0,0.9666666666666667
27,21,+,0,0.9647058823529412
27,21,-,0,0.9666666666666667
27,22,+,0,0.8823529411764706
27,22,-,0,0.8888888888888888
27,23,+,0,0.8749999999999999
27,23,-,0,0.8749999999999999
27,24,+,0,0.9013032569427504
27,24,-,0,0.9124999999999999
27,25,+,0,0.9013032569427504
27,25,-,0,0.9124999999999999
27,26,+,0,0.9013032569427504
27,26,-,0,0.8999999999999998
27,27,+,0,0.8374999999999998
27,27,-,0,0.8374999999999998
27,28,+,0,0.9124999999999999
27,28,-,0,0.9456108576893003
27,29,+,0,0.9124999999999999
27,29,-,0,0.9456108576893003
27,30,+,0,0.8874999999999998
27,30,-,0,0.9068497908749147
27,31,+,0,0.8624999999999998
27,31,-,0,0.8749999999999999
27,32,+,0,0.8249999999999998
27,32,-,0,0.8499999999999999
27,33,+,0,0.8374999999999998
27,33,-,0,0.8499999999999999
27,34,+,0,0.8944271909999159
27,34,-,0,0.8783100656536799
27,35,+,0,0.9135802469135802
27,35,-,0,0.9271050693011066
27,36,+,0,0.9135802469135802
27,36,-,0,0.9271050693011066
27,37,+,0,0.8571593913749194
27,37,-,0,0.8999999999999998
27,38,+,0,0.7249999999999999
27,38,-,0,0.6999999999999998
27,39,+,0,0.8874999999999998
27,39,-,0,0.8874999999999998
27,40,+,0,0.8874999999999998
27,40,-,0,0.8874999999999998
27,41,+,0,0.9124999999999999
27,41,-,0,0.9124999999999999
27,42,+,0,0.9441175904999112
27,42,-,0,0.9374999999999999
27,43,+,0,0.9441175904999112
27,43,-,0,0.9374999999999999
27,44,+,0,0.9374999999999999
27,44,-,0,0.9192723907499135
27,45,+,0,0.9124999999999999
27,45,-,0,0.9192723907499135
27,46,+,0,0.8571593913749194
27,46,-,0,0.8488746876271653
27,47,+,0,0.8571593913749194
27,47,-,0,0.8488746876271653
27,48,+,0,0.9249999999999998
27,48,-,0,0.9374999999999999
27,49,+,0,0.9249999999999998
27,49,-,0,0.9374999999999999
27,50,+,0,0.9249999999999998
27,50,-,0,0.9192723907499135
27,51,+,0,0.9249999999999998
27,51,-,0,0.9192723907499135
27,52,+,0,0.8999999999999998
27,52,-,0,0.9192723907499135
27,53,+,0,0.8999999999999998
27,53,-,0,0.8695819912499182
27,54,+,0,0.8999999999999998
27,54,-,0,0.882004591124917
27,55,+,0,0.8874999999999998
27,55,-,0,0.8874999999999998
27,56,+,0,0.8749999999999999
27,56,-,0,0.8874999999999998
27,57,+,0,0.8874999999999998
27,57,-,0,0.8874999999999998
27,58,+,0,0.8874999999999998
27,58,-,0,0.8874999999999998
27,59,+,0,0.8999999999999998
27,59,-,0,0.8999999999999998
27,60,+,0,0.9249999999999998
27,60,-,0,0.9124999999999999
27,61,+,0,0.9249999999999998
27,61,-,0,0.9124999999999999
27,62,+,0,0.7874999999999999
27,62,-,0,0.834497179245487
27,63,+,0,0.8222251619036417
27,63,-,0,0.834497179245487
27,64,+,0,0.8624999999999998
27,64,-,0,0.8624999999999998
27,65,+,0,0.9124999999999999
27,65,-,0,0.8874999999999998
27,66,+,0,0.9249999999999998
27,66,-,0,0.9499999999999998
27,67,+,1,0.9999999999999998
27,67,-,0,0.9874999999999998
27,68,+,0,0.9999999999999998
27,68,-,0,0.9874999999999998
27,69,+,0,0.9374999999999999
27,69,-,0,0.9249999999999998
27,70,+,0,0.8749999999999999
27,70,-,0,0.8749999999999999
27,71,+,0,0.8749999999999999
27,71,-,0,0.8749999999999999
27,72,+,0,0.8499999999999999
27,72,-,0,0.8499999999999999
27,73,+,0,0.8999999999999998
27,73,-,0,0.8999999999999998
27,74,+,0,0.9499999999999998
27,74,-,0,0.9374999999999999
27,75,+,0,0.9499999999999998
27,75,-,0,0.9374999999999999
27,76,+,0,0.9249999999999998
27,76,-,0,0.9499999999999998
27,77,+,0,0.9374999999999999
27,77,-,0,0.9499999999999998
27,78,+,0,0.9374999999999999
27,78,-,0,0.9124999999999999
27,79,+,0,0.8749999999999999
27,79,-,0,0.8624999999999998
27,80,+,0,0.9938079899999065
27,80,-,0,0.9874999999999998
27,81,+,0,0.9938079899999065
27,81,-,0,0.9874999999999998
28,0,+,0,0.9499999999999998
28,0,-,0,0.9515025711248198
28,1,+,0,0.9753829766914696
28,1,-,0,0.9515025711248198
28,2,+,0,0.9753829766914696
28,2,-,0,0.9454719096527424
28,3,+,0,0.834371530343285
28,3,-,0,0.9454719096527424
28,4,+,0,0.8249999999999998
28,4,-,0,0.8148769172359113
28,5,+,0,0.8249999999999998
28,5,-,0,0.8198915917499229
28,6,+,0,0.9624999999999998
28,6,-,0,0.9316949906249123
28,7,+,0,0.9624999999999998
28,7,-,0,0.9749999999999999
28,8,+,0,0.9624999999999998
28,8,-,0,0.9749999999999999
28,9,+,0,0.9374999999999999
28,9,-,0,0.8999999999999998
28,10,+,0,0.8249999999999998
28,10,-,0,0.7761140001162655
28,11,+,0,0.7749999999999999
28,11,-,0,0.7761140001162655
28,12,+,0,0.9124999999999999
28,12,-,0,0.8999999999999998
28,13,+,0,0.9124999999999999
28,13,-,0,0.8999999999999998
28,14,+,0,0.9249999999999998
28,14,-,0,0.9025061376930095
28,15,+,0,0.9374999999999999
28,15,-,0,0.9449453353220957
28,16,+,0,0.9374999999999999
28,16,-,0,0.9449453353220957
28,17,+,0,0.8874999999999998
28,17,-,0,0.8874999999999998
28,18,+,0,0.8874999999999998
28,18,-,0,0.8874999999999998
28,19,+,0,0.8874999999999998
28,19,-,0,0.8874999999999998
28,20,+,0,0.9249999999999998
28,20,-,0,0.9374999999999999
28,21,+,0,0.9624999999999998
28,21,-,0,0.9374999999999999
28,22,+,0,0.9624999999999998
28,22,-,0,0.9027075674773932
28,23,+,0,0.8766100170265106
28,23,-,0,0.9341484842923421
28,24,+,0,0.8889566369846305
28,24,-,0,0.9341484842923421
28,25,+,0,0.8889566369846305
28,25,-,0,0.8781140799175228
28,26,+,0,0.8198915917499229
28,26,-,0,0.9268981954684963
28,27,+,0,0.8749999999999999
28,27,-,0,0.9268981954684963
28,28,+,0,0.8749999999999999
28,28,-,0,0.8695819912499182
28,29,+,0,0.9124999999999999
28,29,-,0,0.8766100170265106
28,30,+,0,0.9124999999999999
28,30,-,0,0.8766100170265106
28,31,+,0,0.8624999999999998
28,31,-,0,0.9249999999999998
28,32,+,0,0.9441175904999112
28,32,-,0,0.9249999999999998
28,33,+,0,0.9441175904999112
28,33,-,0,0.8624999999999998
28,34,+,0,0.8447367914999205
28,34,-,0,0.8374999999999998
28,35,+,0,0.8766100170265106
28,35,-,0,0.9624999999999998
28,36,+,0,0.8889566369846305
28,36,-,0,0.9624999999999998
28,37,+,0,0.8889566369846305
28,37,-,0,0.9383431168171099
28,38,+,0,0.839570157152151
28,38,-,0,0.9325328868542597
28,39,+,0,0.839570157152151
28,39,-,0,0.8323141916249217
28,40,+,0,0.8999999999999998
28,40,-,0,0.8695819912499182
28,41,+,0,0.8999999999999998
28,41,-,0,0.9374999999999999
28,42,+,0,0.8874999999999998
28,42,-,0,0.9374999999999999
28,43,+,0,0.8874999999999998
28,43,-,0,0.8999999999999998
28,44,+,0,0.8874999999999998
28,44,-,0,0.9374999999999999
28,45,+,0,0.8499999999999999
28,45,-,0,0.9374999999999999
28,46,+,0,0.7624999999999998
28,46,-,0,0.8249999999999998
28,47,+,0,0.8499999999999999
28,47,-,0,0.8447367914999205
28,48,+,0,0.8624999999999998
28,48,-,0,0.8749999999999999
28,49,+,0,0.9374999999999999
28,49,-,0,0.9124999999999999
28,50,+,0,0.9374999999999999
28,50,-,0,0.9124999999999999
28,51,+,0,0.9124999999999999
28,51,-,0,0.8999999999999998
28,52,+,0,0.8874999999999998
28,52,-,0,0.9374999999999999
28,53,+,0,0.8749999999999999
28,53,-,0,0.9374999999999999
28,54,+,0,0.8124999999999999
28,54,-,0,0.8624999999999998
28,55,+,0,0.8499999999999999
28,55,-,0,0.8624999999999998
28,56,+,0,0.9249999999999998
28,56,-,0,0.9013032569427504
28,57,+,0,0.9249999999999998
28,57,-,0,0.9013032569427504
28,58,+,0,0.9124999999999999
28,58,-,0,0.9013032569427504
28,59,+,0,0.9124999999999999
28,59,-,0,0.8969861706961915
28,60,+,0,0.8624999999999998
28,60,-,0,0.8835852486128687
28,61,+,0,0.8249999999999998
28,61,-,0,0.8249999999999998
28,62,+,0,0.9749999999999999
28,62,-,0,0.9624999999999998
28,63,+,0,0.9749999999999999
28,63,-,0,0.9624999999999998
28,64,+,0,0.9499999999999998
28,64,-,0,0.9624999999999998
28,65,+,0,0.8888888888888888
28,65,-,0,0.8888888888888888
28,66,+,0,0.8323141916249217
28,66,-,0,0.8124999999999999
28,67,+,0,0.7999999999999998
28,67,-,0,0.7999999999999998
28,68,+,0,0.8374999999999998
28,68,-,0,0.9499999999999998
28,69,+,0,0.8374999999999998
28,69,-,0,0.9499999999999998
28,70,+,0,0.8249999999999998
28,70,-,0,0.8695819912499182
28,71,+,0,0.8999999999999998
28,71,-,0,0.8944271909999159
28,72,+,0,0.8999999999999998
28,72,-,0,0.9499999999999998
28,73,+,0,0.8590412139291779
28,73,-,0,0.9499999999999998
28,74,+,0,0.8835852486128687
28,74,-,0,0.9318181818181818
28,75,+,0,0.8835852486128687
28,75,-,0,0.9318181818181818
28,76,+,0,0.8766100170265106
28,76,-,0,0.9172518353612243
28,77,+,0,0.9013032569427504
28,77,-,0,0.931878351526172
28,78,+,0,0.9624999999999998
28,78,-,0,0.9601410923231513
28,79,+,0,0.9938079899999065
28,79,-,0,0.9601410923231513
28,80,+,0,1.0
28,80,-,0,0.9707768336434045
28,81,+,0,1.0
28,81,-,0,0.9707768336434045
29,0,+,0,0.9159285996787706
29,0,-,0,0.8944271909999159
29,1,+,0,0.9216353751380653
29,1,-,0,0.9192723907499135
29,2,+,0,0.9249999999999998
29,2,-,0,0.9192723907499135
29,3,+,0,0.9249999999999998
29,3,-,0,0.9124999999999999
29,4,+,0,0.9124999999999999
29,4,-,0,0.9124999999999999
29,5,+,0,0.8749999999999999
29,5,-,0,0.8624999999999998
29,6,+,0,0.8874999999999998
29,6,-,0,0.8999999999999998
29,7,+,0,0.8874999999999998
29,7,-,0,0.8999999999999998
29,8,+,0,0.8249999999999998
29,8,-,0,0.8124999999999999
29,9,+,0,0.8249999999999998
29,9,-,0,0.8374999999999998
29,10,+,0,0.8499999999999999
29,10,-,0,0.8749999999999999
29,11,+,0,0.8624999999999998
29,11,-,0,0.8874999999999998
29,12,+,0,0.8749999999999999
29,12,-,0,0.8999999999999998
29,13,+,0,0.8749999999999999
29,13,-,0,0.8999999999999998
29,14,+,0,0.8374999999999998
29,14,-,0,0.8499999999999999
29,15,+,0,0.8272235371940312
29,15,-,0,0.8272235371940312
29,16,+,0,0.8571593913749194
29,16,-,0,0.8571593913749194
29,17,+,0,0.9124999999999999
29,17,-,0,0.9124999999999999
29,18,+,0,0.8999999999999998
29,18,-,0,0.8999999999999998
29,19,+,0,0.8749999999999999
29,19,-,0,0.8749999999999999
29,20,+,0,0.8624999999999998
29,20,-,0,0.8624999999999998
29,21,+,0,0.8124999999999999
29,21,-,0,0.8624999999999998
29,22,+,0,0.9624999999999998
29,22,-,0,0.9499999999999998
29,23,+,0,0.9624999999999998
29,23,-,0,0.9499999999999998
29,24,+,0,0.9499999999999998
29,24,-,0,0.9499999999999998
29,25,+,0,0.8374999999999998
29,25,-,0,0.8374999999999998
29,26,+,0,0.8590412139291779
29,26,-,0,0.8749999999999999
29,27,+,0,0.8590412139291779
29,27,-,0,0.8749999999999999
29,28,+,0,0.8124999999999999
29,28,-,0,0.8374999999999998
29,29,+,0,0.9316949906249123
29,29,-,0,0.882004591124917
29,30,+,0,0.9316949906249123
29,30,-,0,0.882004591124917
29,31,+,0,0.8749999999999999
29,31,-,0,0.8571593913749194
29,32,+,0,0.8749999999999999
29,32,-,0,0.8749999999999999
29,33,+,0,0.8999999999999998
29,33,-,0,0.8999999999999998
29,34,+,0,0.8999999999999998
29,34,-,0,0.8874999999999998
29,35,+,0,0.8999999999999998
29,35,-,0,0.8999999999999998
29,36,+,0,0.8447367914999205
29,36,-,0,0.8999999999999998
29,37,+,0,0.8198915917499229
29,37,-,0,0.7999999999999998
29,38,+,0,0.8624999999999998
29,38,-,0,0.8999999999999998
29,39,+,0,0.9374999999999999
29,39,-,0,0.9624999999999998
29,40,+,0,0.9749999999999999
29,40,-,0,0.9624999999999998
29,41,+,0,0.9749999999999999
29,41,-,0,0.9499999999999998
29,42,+,0,0.9499999999999998
29,42,-,0,0.9499999999999998
29,43,+,0,0.9499999999999998
29,43,-,0,0.9374999999999999
29,44,+,0,0.8499999999999999
29,44,-,0,0.8642633970683907
29,45,+,0,0.8499999999999999
29,45,-,0,0.8148769172359113
29,46,+,0,0.7999999999999998
29,46,-,0,0.7624999999999998
29,47,+,0,0.9124999999999999
29,47,-,0,0.9383431168171099
29,48,+,0,0.9449453353220957
29,48,-,0,0.9878048780487804
29,49,+,0,0.9449453353220957
29,49,-,0,0.9878048780487804
29,50,+,0,0.9374999999999999
29,50,-,0,0.9759744527415568
29,51,+,0,0.9749999999999999
29,51,-,0,0.95654019037491
29,52,+,0,0.9749999999999999
29,52,-,0,0.95654019037491
29,53,+,0,0.8624999999999998
29,53,-,0,0.8124999999999999
29,54,+,0,0.7999999999999998
29,54,-,0,0.8499999999999999
29,55,+,0,0.8374999999999998
29,55,-,0,0.8499999999999999
29,56,+,0,0.8374999999999998
29,56,-,0,0.824621125123532
29,57,+,0,0.8077567271354402
29,57,-,0,0.7999999999999998
29,58,+,0,0.8624999999999998
29,58,-,0,0.8624999999999998
29,59,+,0,0.9374999999999999
29,59,-,0,0.9374999999999999
29,60,+,0,0.9499999999999998
29,60,-,0,0.9499999999999998
29,61,+,0,0.9499999999999998
29,61,-,0,0.9499999999999998
29,62,+,0,0.9374999999999999
29,62,-,0,0.8874999999999998
29,63,+,0,0.8447367914999205
29,63,-,0,0.8624999999999998
29,64,+,0,0.8124999999999999
29,64,-,0,0.882004591124917
29,65,+,0,0.8124999999999999
29,65,-,0,0.882004591124917
29,66,+,0,0.8571593913749194
29,66,-,0,0.8571593913749194
29,67,+,0,0.9068497908749147
29,67,-,0,0.8571593913749194
29,68,+,0,0.9068497908749147
29,68,-,0,0.8499999999999999
29,69,+,0,0.8374999999999998
29,69,-,0,0.8499999999999999
29,70,+,0,0.8374999999999998
29,70,-,0,0.8499999999999999
29,71,+,0,0.8749999999999999
29,71,-,0,0.8124999999999999
29,72,+,0,0.8999999999999998
29,72,-,0,0.8999999999999998
29,73,+,0,0.9124999999999999
29,73,-,0,0.9271050693011066
29,74,+,0,0.9204013006384049
29,74,-,0,0.9271050693011066
29,75,+,0,0.9204013006384049
29,75,-,0,0.9157291161525718
29,76,+,0,0.8624999999999998
29,76,-,0,0.9124999999999999
29,77,+,0,0.8624999999999998
29,77,-,0,0.9124999999999999
29,78,+,0,0.9070380657603828
29,78,-,0,0.8695819912499182
29,79,+,0,0.9941002434954169
29,79,-,0,0.9938079899999065
29,80,+,0,1.0
29,80,-,0,0.9999999999999998
29,81,+,0,1.0
29,81,-,1,0.9999999999999998
